"date","item_id","total_daily"
"2016-02-14","FOODS_3_252",381
"2016-02-14","FOODS_3_555",275
"2016-02-14","FOODS_3_586",535
"2016-02-14","FOODS_3_587",330
"2016-02-14","FOODS_3_694",254
"2016-02-14","FOODS_3_714",213
"2016-02-14","FOODS_3_723",214
"2016-02-15","FOODS_3_090",482
"2016-02-15","FOODS_3_202",165
"2016-02-15","FOODS_3_226",217
"2016-02-15","FOODS_3_252",311
"2016-02-15","FOODS_3_555",239
"2016-02-15","FOODS_3_586",456
"2016-02-15","FOODS_3_587",363
"2016-02-15","FOODS_3_694",225
"2016-02-15","FOODS_3_714",216
"2016-02-15","FOODS_3_723",227
"2016-02-16","FOODS_3_090",444
"2016-02-16","FOODS_3_202",152
"2016-02-16","FOODS_3_226",173
"2016-02-16","FOODS_3_252",271
"2016-02-16","FOODS_3_555",223
"2016-02-16","FOODS_3_586",382
"2016-02-16","FOODS_3_587",265
"2016-02-16","FOODS_3_694",180
"2016-02-16","FOODS_3_714",157
"2016-02-16","FOODS_3_723",166
"2016-02-17","FOODS_3_090",487
"2016-02-17","FOODS_3_202",130
"2016-02-17","FOODS_3_226",173
"2016-02-17","FOODS_3_252",244
"2016-02-17","FOODS_3_555",191
"2016-02-17","FOODS_3_586",362
"2016-02-17","FOODS_3_587",272
"2016-02-17","FOODS_3_694",160
"2016-02-17","FOODS_3_714",144
"2016-02-17","FOODS_3_723",150
"2016-02-18","FOODS_3_090",394
"2016-02-18","FOODS_3_202",143
"2016-02-18","FOODS_3_226",198
"2016-02-18","FOODS_3_252",252
"2016-02-18","FOODS_3_555",188
"2016-02-18","FOODS_3_586",304
"2016-02-18","FOODS_3_587",332
"2016-02-18","FOODS_3_694",213
"2016-02-18","FOODS_3_714",146
"2016-02-18","FOODS_3_723",153
"2016-02-19","FOODS_3_090",657
"2016-02-19","FOODS_3_202",180
"2016-02-19","FOODS_3_226",223
"2016-02-19","FOODS_3_252",294
"2016-02-19","FOODS_3_555",251
"2016-02-19","FOODS_3_586",402
"2016-02-19","FOODS_3_587",290
"2016-02-19","FOODS_3_694",193
"2016-02-19","FOODS_3_714",180
"2016-02-19","FOODS_3_723",222
"2016-02-20","FOODS_3_090",745
"2016-02-20","FOODS_3_202",212
"2016-02-20","FOODS_3_226",242
"2016-02-20","FOODS_3_252",471
"2016-02-20","FOODS_3_555",323
"2016-02-20","FOODS_3_586",542
"2016-02-20","FOODS_3_587",362
"2016-02-20","FOODS_3_694",239
"2016-02-20","FOODS_3_714",225
"2016-02-20","FOODS_3_723",272
"2016-02-21","FOODS_3_090",768
"2016-02-21","FOODS_3_202",281
"2016-02-21","FOODS_3_226",188
"2016-02-21","FOODS_3_252",359
"2016-02-21","FOODS_3_555",267
"2016-02-21","FOODS_3_586",532
"2016-02-21","FOODS_3_587",428
"2016-02-21","FOODS_3_694",224
"2016-02-21","FOODS_3_714",201
"2016-02-21","FOODS_3_723",216
"2016-02-22","FOODS_3_090",467
"2016-02-22","FOODS_3_202",201
"2016-02-22","FOODS_3_226",151
"2016-02-22","FOODS_3_252",199
"2016-02-22","FOODS_3_555",163
"2016-02-22","FOODS_3_586",336
"2016-02-22","FOODS_3_587",317
"2016-02-22","FOODS_3_694",188
"2016-02-22","FOODS_3_714",156
"2016-02-22","FOODS_3_723",144
"2016-02-23","FOODS_3_090",338
"2016-02-23","FOODS_3_202",160
"2016-02-23","FOODS_3_226",142
"2016-02-23","FOODS_3_252",217
"2016-02-23","FOODS_3_555",195
"2016-02-23","FOODS_3_586",378
"2016-02-23","FOODS_3_587",238
"2016-02-23","FOODS_3_694",159
"2016-02-23","FOODS_3_714",135
"2016-02-23","FOODS_3_723",178
"2016-02-24","FOODS_3_090",340
"2016-02-24","FOODS_3_202",134
"2016-02-24","FOODS_3_226",192
"2016-02-24","FOODS_3_252",198
"2016-02-24","FOODS_3_555",172
"2016-02-24","FOODS_3_586",319
"2016-02-24","FOODS_3_587",226
"2016-02-24","FOODS_3_694",183
"2016-02-24","FOODS_3_714",147
"2016-02-24","FOODS_3_723",145
"2016-02-25","FOODS_3_090",454
"2016-02-25","FOODS_3_202",116
"2016-02-25","FOODS_3_226",223
"2016-02-25","FOODS_3_252",243
"2016-02-25","FOODS_3_555",237
"2016-02-25","FOODS_3_586",390
"2016-02-25","FOODS_3_587",232
"2016-02-25","FOODS_3_694",197
"2016-02-25","FOODS_3_714",182
"2016-02-25","FOODS_3_723",146
"2016-02-26","FOODS_3_090",738
"2016-02-26","FOODS_3_202",175
"2016-02-26","FOODS_3_226",202
"2016-02-26","FOODS_3_252",260
"2016-02-26","FOODS_3_555",234
"2016-02-26","FOODS_3_586",373
"2016-02-26","FOODS_3_587",172
"2016-02-26","FOODS_3_694",218
"2016-02-26","FOODS_3_714",173
"2016-02-26","FOODS_3_723",215
"2016-02-27","FOODS_3_090",802
"2016-02-27","FOODS_3_202",232
"2016-02-27","FOODS_3_226",249
"2016-02-27","FOODS_3_252",377
"2016-02-27","FOODS_3_555",301
"2016-02-27","FOODS_3_586",545
"2016-02-27","FOODS_3_587",215
"2016-02-27","FOODS_3_694",262
"2016-02-27","FOODS_3_714",222
"2016-02-27","FOODS_3_723",297
"2016-02-28","FOODS_3_090",653
"2016-02-28","FOODS_3_202",229
"2016-02-28","FOODS_3_226",214
"2016-02-28","FOODS_3_252",335
"2016-02-28","FOODS_3_555",261
"2016-02-28","FOODS_3_586",492
"2016-02-28","FOODS_3_587",244
"2016-02-28","FOODS_3_694",238
"2016-02-28","FOODS_3_714",260
"2016-02-28","FOODS_3_723",197
"2016-02-29","FOODS_3_090",457
"2016-02-29","FOODS_3_202",170
"2016-02-29","FOODS_3_226",174
"2016-02-29","FOODS_3_252",220
"2016-02-29","FOODS_3_555",190
"2016-02-29","FOODS_3_586",359
"2016-02-29","FOODS_3_587",198
"2016-02-29","FOODS_3_694",168
"2016-02-29","FOODS_3_714",178
"2016-02-29","FOODS_3_723",159
"2016-03-01","FOODS_3_090",476
"2016-03-01","FOODS_3_202",150
"2016-03-01","FOODS_3_226",177
"2016-03-01","FOODS_3_252",208
"2016-03-01","FOODS_3_555",180
"2016-03-01","FOODS_3_586",393
"2016-03-01","FOODS_3_587",194
"2016-03-01","FOODS_3_694",209
"2016-03-01","FOODS_3_714",161
"2016-03-01","FOODS_3_723",156
"2016-03-02","FOODS_3_090",511
"2016-03-02","FOODS_3_202",163
"2016-03-02","FOODS_3_226",188
"2016-03-02","FOODS_3_252",213
"2016-03-02","FOODS_3_555",191
"2016-03-02","FOODS_3_586",382
"2016-03-02","FOODS_3_587",211
"2016-03-02","FOODS_3_694",190
"2016-03-02","FOODS_3_714",138
"2016-03-02","FOODS_3_723",194
"2016-03-03","FOODS_3_090",457
"2016-03-03","FOODS_3_202",168
"2016-03-03","FOODS_3_226",205
"2016-03-03","FOODS_3_252",281
"2016-03-03","FOODS_3_555",226
"2016-03-03","FOODS_3_586",426
"2016-03-03","FOODS_3_587",220
"2016-03-03","FOODS_3_694",212
"2016-03-03","FOODS_3_714",208
"2016-03-03","FOODS_3_723",168
"2016-03-04","FOODS_3_090",596
"2016-03-04","FOODS_3_202",132
"2016-03-04","FOODS_3_226",214
"2016-03-04","FOODS_3_252",226
"2016-03-04","FOODS_3_555",240
"2016-03-04","FOODS_3_586",384
"2016-03-04","FOODS_3_587",170
"2016-03-04","FOODS_3_694",237
"2016-03-04","FOODS_3_714",191
"2016-03-04","FOODS_3_723",244
"2016-03-05","FOODS_3_090",715
"2016-03-05","FOODS_3_202",213
"2016-03-05","FOODS_3_226",232
"2016-03-05","FOODS_3_252",337
"2016-03-05","FOODS_3_555",287
"2016-03-05","FOODS_3_586",457
"2016-03-05","FOODS_3_587",213
"2016-03-05","FOODS_3_694",257
"2016-03-05","FOODS_3_714",235
"2016-03-05","FOODS_3_723",293
"2016-03-06","FOODS_3_090",652
"2016-03-06","FOODS_3_202",246
"2016-03-06","FOODS_3_226",225
"2016-03-06","FOODS_3_252",412
"2016-03-06","FOODS_3_555",270
"2016-03-06","FOODS_3_586",515
"2016-03-06","FOODS_3_587",298
"2016-03-06","FOODS_3_694",243
"2016-03-06","FOODS_3_714",211
"2016-03-06","FOODS_3_723",222
"2016-03-07","FOODS_3_090",506
"2016-03-07","FOODS_3_202",169
"2016-03-07","FOODS_3_226",184
"2016-03-07","FOODS_3_252",215
"2016-03-07","FOODS_3_555",213
"2016-03-07","FOODS_3_586",383
"2016-03-07","FOODS_3_587",224
"2016-03-07","FOODS_3_694",205
"2016-03-07","FOODS_3_714",178
"2016-03-07","FOODS_3_723",153
"2016-03-08","FOODS_3_090",414
"2016-03-08","FOODS_3_202",152
"2016-03-08","FOODS_3_226",192
"2016-03-08","FOODS_3_252",193
"2016-03-08","FOODS_3_555",180
"2016-03-08","FOODS_3_586",354
"2016-03-08","FOODS_3_587",202
"2016-03-08","FOODS_3_694",209
"2016-03-08","FOODS_3_714",157
"2016-03-08","FOODS_3_723",140
"2016-03-09","FOODS_3_090",445
"2016-03-09","FOODS_3_202",135
"2016-03-09","FOODS_3_226",196
"2016-03-09","FOODS_3_252",184
"2016-03-09","FOODS_3_555",169
"2016-03-09","FOODS_3_586",367
"2016-03-09","FOODS_3_587",207
"2016-03-09","FOODS_3_694",191
"2016-03-09","FOODS_3_714",185
"2016-03-09","FOODS_3_723",148
"2016-03-10","FOODS_3_090",488
"2016-03-10","FOODS_3_202",138
"2016-03-10","FOODS_3_226",178
"2016-03-10","FOODS_3_252",238
"2016-03-10","FOODS_3_555",201
"2016-03-10","FOODS_3_586",402
"2016-03-10","FOODS_3_587",198
"2016-03-10","FOODS_3_694",210
"2016-03-10","FOODS_3_714",178
"2016-03-10","FOODS_3_723",165
"2016-03-11","FOODS_3_090",605
"2016-03-11","FOODS_3_202",176
"2016-03-11","FOODS_3_226",217
"2016-03-11","FOODS_3_252",298
"2016-03-11","FOODS_3_555",211
"2016-03-11","FOODS_3_586",392
"2016-03-11","FOODS_3_587",199
"2016-03-11","FOODS_3_694",217
"2016-03-11","FOODS_3_714",208
"2016-03-11","FOODS_3_723",213
"2016-03-12","FOODS_3_090",841
"2016-03-12","FOODS_3_202",196
"2016-03-12","FOODS_3_226",240
"2016-03-12","FOODS_3_252",359
"2016-03-12","FOODS_3_555",310
"2016-03-12","FOODS_3_586",508
"2016-03-12","FOODS_3_587",217
"2016-03-12","FOODS_3_694",267
"2016-03-12","FOODS_3_714",261
"2016-03-12","FOODS_3_723",227
"2016-03-13","FOODS_3_090",632
"2016-03-13","FOODS_3_202",270
"2016-03-13","FOODS_3_226",224
"2016-03-13","FOODS_3_252",334
"2016-03-13","FOODS_3_555",297
"2016-03-13","FOODS_3_586",481
"2016-03-13","FOODS_3_587",383
"2016-03-13","FOODS_3_694",233
"2016-03-13","FOODS_3_714",186
"2016-03-13","FOODS_3_723",153
"2016-03-14","FOODS_3_090",521
"2016-03-14","FOODS_3_202",162
"2016-03-14","FOODS_3_226",186
"2016-03-14","FOODS_3_252",270
"2016-03-14","FOODS_3_555",234
"2016-03-14","FOODS_3_586",403
"2016-03-14","FOODS_3_587",299
"2016-03-14","FOODS_3_694",195
"2016-03-14","FOODS_3_714",186
"2016-03-14","FOODS_3_723",143
"2016-03-15","FOODS_3_090",362
"2016-03-15","FOODS_3_202",158
"2016-03-15","FOODS_3_226",199
"2016-03-15","FOODS_3_252",267
"2016-03-15","FOODS_3_555",198
"2016-03-15","FOODS_3_586",363
"2016-03-15","FOODS_3_587",262
"2016-03-15","FOODS_3_694",207
"2016-03-15","FOODS_3_714",164
"2016-03-15","FOODS_3_723",156
"2016-03-16","FOODS_3_090",502
"2016-03-16","FOODS_3_202",130
"2016-03-16","FOODS_3_226",188
"2016-03-16","FOODS_3_252",236
"2016-03-16","FOODS_3_555",205
"2016-03-16","FOODS_3_586",354
"2016-03-16","FOODS_3_587",312
"2016-03-16","FOODS_3_694",179
"2016-03-16","FOODS_3_714",163
"2016-03-16","FOODS_3_723",149
"2016-03-17","FOODS_3_090",423
"2016-03-17","FOODS_3_202",125
"2016-03-17","FOODS_3_226",210
"2016-03-17","FOODS_3_252",302
"2016-03-17","FOODS_3_555",176
"2016-03-17","FOODS_3_586",393
"2016-03-17","FOODS_3_587",246
"2016-03-17","FOODS_3_694",199
"2016-03-17","FOODS_3_714",172
"2016-03-17","FOODS_3_723",162
"2016-03-18","FOODS_3_090",519
"2016-03-18","FOODS_3_202",163
"2016-03-18","FOODS_3_226",201
"2016-03-18","FOODS_3_252",310
"2016-03-18","FOODS_3_555",246
"2016-03-18","FOODS_3_586",367
"2016-03-18","FOODS_3_587",241
"2016-03-18","FOODS_3_694",205
"2016-03-18","FOODS_3_714",196
"2016-03-18","FOODS_3_723",184
"2016-03-19","FOODS_3_090",727
"2016-03-19","FOODS_3_202",153
"2016-03-19","FOODS_3_226",219
"2016-03-19","FOODS_3_252",357
"2016-03-19","FOODS_3_555",266
"2016-03-19","FOODS_3_586",419
"2016-03-19","FOODS_3_587",314
"2016-03-19","FOODS_3_694",225
"2016-03-19","FOODS_3_714",215
"2016-03-19","FOODS_3_723",246
"2016-03-20","FOODS_3_090",604
"2016-03-20","FOODS_3_202",215
"2016-03-20","FOODS_3_226",224
"2016-03-20","FOODS_3_252",306
"2016-03-20","FOODS_3_555",207
"2016-03-20","FOODS_3_586",434
"2016-03-20","FOODS_3_587",319
"2016-03-20","FOODS_3_694",243
"2016-03-20","FOODS_3_714",209
"2016-03-20","FOODS_3_723",191
"2016-03-21","FOODS_3_090",342
"2016-03-21","FOODS_3_202",134
"2016-03-21","FOODS_3_226",152
"2016-03-21","FOODS_3_252",195
"2016-03-21","FOODS_3_555",165
"2016-03-21","FOODS_3_586",313
"2016-03-21","FOODS_3_587",289
"2016-03-21","FOODS_3_694",168
"2016-03-21","FOODS_3_714",132
"2016-03-21","FOODS_3_723",127
"2016-03-22","FOODS_3_090",384
"2016-03-22","FOODS_3_202",126
"2016-03-22","FOODS_3_226",149
"2016-03-22","FOODS_3_252",221
"2016-03-22","FOODS_3_555",191
"2016-03-22","FOODS_3_586",335
"2016-03-22","FOODS_3_587",290
"2016-03-22","FOODS_3_694",196
"2016-03-22","FOODS_3_714",168
"2016-03-22","FOODS_3_723",122
"2016-03-23","FOODS_3_090",399
"2016-03-23","FOODS_3_202",117
"2016-03-23","FOODS_3_226",158
"2016-03-23","FOODS_3_252",212
"2016-03-23","FOODS_3_555",186
"2016-03-23","FOODS_3_586",361
"2016-03-23","FOODS_3_587",228
"2016-03-23","FOODS_3_694",168
"2016-03-23","FOODS_3_714",161
"2016-03-23","FOODS_3_723",116
"2016-03-24","FOODS_3_090",430
"2016-03-24","FOODS_3_202",124
"2016-03-24","FOODS_3_226",170
"2016-03-24","FOODS_3_252",232
"2016-03-24","FOODS_3_555",202
"2016-03-24","FOODS_3_586",391
"2016-03-24","FOODS_3_587",193
"2016-03-24","FOODS_3_694",175
"2016-03-24","FOODS_3_714",150
"2016-03-24","FOODS_3_723",163
"2016-03-25","FOODS_3_090",773
"2016-03-25","FOODS_3_202",186
"2016-03-25","FOODS_3_226",230
"2016-03-25","FOODS_3_252",417
"2016-03-25","FOODS_3_555",310
"2016-03-25","FOODS_3_586",504
"2016-03-25","FOODS_3_587",258
"2016-03-25","FOODS_3_694",244
"2016-03-25","FOODS_3_714",254
"2016-03-25","FOODS_3_723",258
"2016-03-26","FOODS_3_090",1002
"2016-03-26","FOODS_3_202",280
"2016-03-26","FOODS_3_226",281
"2016-03-26","FOODS_3_252",466
"2016-03-26","FOODS_3_555",351
"2016-03-26","FOODS_3_586",635
"2016-03-26","FOODS_3_587",287
"2016-03-26","FOODS_3_694",306
"2016-03-26","FOODS_3_714",282
"2016-03-26","FOODS_3_723",368
"2016-03-27","FOODS_3_090",1051
"2016-03-27","FOODS_3_202",355
"2016-03-27","FOODS_3_226",232
"2016-03-27","FOODS_3_252",394
"2016-03-27","FOODS_3_555",347
"2016-03-27","FOODS_3_586",579
"2016-03-27","FOODS_3_587",303
"2016-03-27","FOODS_3_694",236
"2016-03-27","FOODS_3_714",207
"2016-03-27","FOODS_3_723",345
"2016-03-28","FOODS_3_090",321
"2016-03-28","FOODS_3_202",147
"2016-03-28","FOODS_3_226",147
"2016-03-28","FOODS_3_252",216
"2016-03-28","FOODS_3_555",205
"2016-03-28","FOODS_3_586",339
"2016-03-28","FOODS_3_587",222
"2016-03-28","FOODS_3_694",157
"2016-03-28","FOODS_3_714",122
"2016-03-28","FOODS_3_723",118
"2016-03-29","FOODS_3_090",317
"2016-03-29","FOODS_3_202",127
"2016-03-29","FOODS_3_226",151
"2016-03-29","FOODS_3_252",202
"2016-03-29","FOODS_3_555",176
"2016-03-29","FOODS_3_586",290
"2016-03-29","FOODS_3_587",255
"2016-03-29","FOODS_3_694",167
"2016-03-29","FOODS_3_714",176
"2016-03-29","FOODS_3_723",115
"2016-03-30","FOODS_3_090",425
"2016-03-30","FOODS_3_202",128
"2016-03-30","FOODS_3_226",169
"2016-03-30","FOODS_3_252",176
"2016-03-30","FOODS_3_555",167
"2016-03-30","FOODS_3_586",300
"2016-03-30","FOODS_3_587",188
"2016-03-30","FOODS_3_694",175
"2016-03-30","FOODS_3_714",147
"2016-03-30","FOODS_3_723",136
"2016-03-31","FOODS_3_090",481
"2016-03-31","FOODS_3_202",112
"2016-03-31","FOODS_3_226",171
"2016-03-31","FOODS_3_252",245
"2016-03-31","FOODS_3_555",202
"2016-03-31","FOODS_3_586",332
"2016-03-31","FOODS_3_587",182
"2016-03-31","FOODS_3_694",171
"2016-03-31","FOODS_3_714",146
"2016-03-31","FOODS_3_723",185
"2016-04-01","FOODS_3_090",630
"2016-04-01","FOODS_3_202",158
"2016-04-01","FOODS_3_226",209
"2016-04-01","FOODS_3_252",288
"2016-04-01","FOODS_3_555",253
"2016-04-01","FOODS_3_586",405
"2016-04-01","FOODS_3_587",209
"2016-04-01","FOODS_3_694",251
"2016-04-01","FOODS_3_714",231
"2016-04-01","FOODS_3_723",232
"2016-04-02","FOODS_3_090",717
"2016-04-02","FOODS_3_202",249
"2016-04-02","FOODS_3_226",229
"2016-04-02","FOODS_3_252",413
"2016-04-02","FOODS_3_555",345
"2016-04-02","FOODS_3_586",485
"2016-04-02","FOODS_3_587",271
"2016-04-02","FOODS_3_694",262
"2016-04-02","FOODS_3_714",257
"2016-04-02","FOODS_3_723",233
"2016-04-03","FOODS_3_090",657
"2016-04-03","FOODS_3_202",284
"2016-04-03","FOODS_3_226",237
"2016-04-03","FOODS_3_252",374
"2016-04-03","FOODS_3_555",312
"2016-04-03","FOODS_3_586",506
"2016-04-03","FOODS_3_587",344
"2016-04-03","FOODS_3_694",260
"2016-04-03","FOODS_3_714",250
"2016-04-03","FOODS_3_723",189
"2016-04-04","FOODS_3_090",434
"2016-04-04","FOODS_3_202",152
"2016-04-04","FOODS_3_226",150
"2016-04-04","FOODS_3_252",251
"2016-04-04","FOODS_3_555",211
"2016-04-04","FOODS_3_586",362
"2016-04-04","FOODS_3_587",235
"2016-04-04","FOODS_3_694",195
"2016-04-04","FOODS_3_714",188
"2016-04-04","FOODS_3_723",165
"2016-04-05","FOODS_3_090",397
"2016-04-05","FOODS_3_202",161
"2016-04-05","FOODS_3_226",193
"2016-04-05","FOODS_3_252",271
"2016-04-05","FOODS_3_555",201
"2016-04-05","FOODS_3_586",411
"2016-04-05","FOODS_3_587",217
"2016-04-05","FOODS_3_694",176
"2016-04-05","FOODS_3_714",210
"2016-04-05","FOODS_3_723",149
"2016-04-06","FOODS_3_090",428
"2016-04-06","FOODS_3_202",154
"2016-04-06","FOODS_3_226",162
"2016-04-06","FOODS_3_252",276
"2016-04-06","FOODS_3_555",215
"2016-04-06","FOODS_3_586",366
"2016-04-06","FOODS_3_587",220
"2016-04-06","FOODS_3_694",190
"2016-04-06","FOODS_3_714",180
"2016-04-06","FOODS_3_723",156
"2016-04-07","FOODS_3_090",423
"2016-04-07","FOODS_3_202",174
"2016-04-07","FOODS_3_226",173
"2016-04-07","FOODS_3_252",283
"2016-04-07","FOODS_3_555",232
"2016-04-07","FOODS_3_586",427
"2016-04-07","FOODS_3_587",221
"2016-04-07","FOODS_3_694",205
"2016-04-07","FOODS_3_714",179
"2016-04-07","FOODS_3_723",167
"2016-04-08","FOODS_3_090",655
"2016-04-08","FOODS_3_202",179
"2016-04-08","FOODS_3_226",203
"2016-04-08","FOODS_3_252",297
"2016-04-08","FOODS_3_555",240
"2016-04-08","FOODS_3_586",409
"2016-04-08","FOODS_3_587",257
"2016-04-08","FOODS_3_694",222
"2016-04-08","FOODS_3_714",203
"2016-04-08","FOODS_3_723",200
"2016-04-09","FOODS_3_090",827
"2016-04-09","FOODS_3_202",260
"2016-04-09","FOODS_3_226",230
"2016-04-09","FOODS_3_252",368
"2016-04-09","FOODS_3_555",324
"2016-04-09","FOODS_3_586",511
"2016-04-09","FOODS_3_587",303
"2016-04-09","FOODS_3_694",260
"2016-04-09","FOODS_3_714",234
"2016-04-09","FOODS_3_723",277
"2016-04-10","FOODS_3_090",710
"2016-04-10","FOODS_3_202",242
"2016-04-10","FOODS_3_226",226
"2016-04-10","FOODS_3_252",309
"2016-04-10","FOODS_3_555",294
"2016-04-10","FOODS_3_586",502
"2016-04-10","FOODS_3_587",333
"2016-04-10","FOODS_3_694",230
"2016-04-10","FOODS_3_714",201
"2016-04-10","FOODS_3_723",231
"2016-04-11","FOODS_3_090",456
"2016-04-11","FOODS_3_202",164
"2016-04-11","FOODS_3_226",180
"2016-04-11","FOODS_3_252",259
"2016-04-11","FOODS_3_555",231
"2016-04-11","FOODS_3_586",381
"2016-04-11","FOODS_3_587",294
"2016-04-11","FOODS_3_694",211
"2016-04-11","FOODS_3_714",156
"2016-04-11","FOODS_3_723",139
"2016-04-12","FOODS_3_090",395
"2016-04-12","FOODS_3_202",149
"2016-04-12","FOODS_3_226",159
"2016-04-12","FOODS_3_252",206
"2016-04-12","FOODS_3_555",184
"2016-04-12","FOODS_3_586",306
"2016-04-12","FOODS_3_587",190
"2016-04-12","FOODS_3_694",179
"2016-04-12","FOODS_3_714",141
"2016-04-12","FOODS_3_723",146
"2016-04-13","FOODS_3_090",394
"2016-04-13","FOODS_3_202",117
"2016-04-13","FOODS_3_226",177
"2016-04-13","FOODS_3_252",227
"2016-04-13","FOODS_3_555",159
"2016-04-13","FOODS_3_586",343
"2016-04-13","FOODS_3_587",224
"2016-04-13","FOODS_3_694",163
"2016-04-13","FOODS_3_714",165
"2016-04-13","FOODS_3_723",136
"2016-04-14","FOODS_3_090",426
"2016-04-14","FOODS_3_202",142
"2016-04-14","FOODS_3_226",208
"2016-04-14","FOODS_3_252",195
"2016-04-14","FOODS_3_555",190
"2016-04-14","FOODS_3_586",369
"2016-04-14","FOODS_3_587",243
"2016-04-14","FOODS_3_694",215
"2016-04-14","FOODS_3_714",186
"2016-04-14","FOODS_3_723",164
"2016-04-15","FOODS_3_090",672
"2016-04-15","FOODS_3_202",186
"2016-04-15","FOODS_3_226",208
"2016-04-15","FOODS_3_252",271
"2016-04-15","FOODS_3_555",237
"2016-04-15","FOODS_3_586",396
"2016-04-15","FOODS_3_587",254
"2016-04-15","FOODS_3_694",217
"2016-04-15","FOODS_3_714",250
"2016-04-15","FOODS_3_723",234
"2016-04-16","FOODS_3_090",832
"2016-04-16","FOODS_3_202",265
"2016-04-16","FOODS_3_226",241
"2016-04-16","FOODS_3_252",398
"2016-04-16","FOODS_3_555",315
"2016-04-16","FOODS_3_586",481
"2016-04-16","FOODS_3_587",242
"2016-04-16","FOODS_3_694",256
"2016-04-16","FOODS_3_714",286
"2016-04-16","FOODS_3_723",265
"2016-04-17","FOODS_3_090",789
"2016-04-17","FOODS_3_202",338
"2016-04-17","FOODS_3_226",239
"2016-04-17","FOODS_3_252",377
"2016-04-17","FOODS_3_555",288
"2016-04-17","FOODS_3_586",530
"2016-04-17","FOODS_3_587",308
"2016-04-17","FOODS_3_694",267
"2016-04-17","FOODS_3_714",285
"2016-04-17","FOODS_3_723",225
"2016-04-18","FOODS_3_090",486
"2016-04-18","FOODS_3_202",195
"2016-04-18","FOODS_3_226",187
"2016-04-18","FOODS_3_252",259
"2016-04-18","FOODS_3_555",211
"2016-04-18","FOODS_3_586",391
"2016-04-18","FOODS_3_587",247
"2016-04-18","FOODS_3_694",201
"2016-04-18","FOODS_3_714",183
"2016-04-18","FOODS_3_723",162
"2016-04-19","FOODS_3_090",424
"2016-04-19","FOODS_3_202",154
"2016-04-19","FOODS_3_226",149
"2016-04-19","FOODS_3_252",279
"2016-04-19","FOODS_3_555",230
"2016-04-19","FOODS_3_586",434
"2016-04-19","FOODS_3_587",214
"2016-04-19","FOODS_3_694",183
"2016-04-19","FOODS_3_714",153
"2016-04-19","FOODS_3_723",132
"2016-04-20","FOODS_3_090",425
"2016-04-20","FOODS_3_202",144
"2016-04-20","FOODS_3_226",162
"2016-04-20","FOODS_3_252",224
"2016-04-20","FOODS_3_555",209
"2016-04-20","FOODS_3_586",373
"2016-04-20","FOODS_3_587",190
"2016-04-20","FOODS_3_694",156
"2016-04-20","FOODS_3_714",136
"2016-04-20","FOODS_3_723",155
"2016-04-21","FOODS_3_090",422
"2016-04-21","FOODS_3_202",146
"2016-04-21","FOODS_3_226",164
"2016-04-21","FOODS_3_252",249
"2016-04-21","FOODS_3_555",215
"2016-04-21","FOODS_3_586",365
"2016-04-21","FOODS_3_587",168
"2016-04-21","FOODS_3_694",171
"2016-04-21","FOODS_3_714",169
"2016-04-21","FOODS_3_723",133
"2016-04-22","FOODS_3_090",629
"2016-04-22","FOODS_3_202",172
"2016-04-22","FOODS_3_226",219
"2016-04-22","FOODS_3_252",255
"2016-04-22","FOODS_3_555",247
"2016-04-22","FOODS_3_586",381
"2016-04-22","FOODS_3_587",242
"2016-04-22","FOODS_3_694",189
"2016-04-22","FOODS_3_714",205
"2016-04-22","FOODS_3_723",215
"2016-04-23","FOODS_3_090",793
"2016-04-23","FOODS_3_202",248
"2016-04-23","FOODS_3_226",193
"2016-04-23","FOODS_3_252",440
"2016-04-23","FOODS_3_555",303
"2016-04-23","FOODS_3_586",477
"2016-04-23","FOODS_3_587",277
"2016-04-23","FOODS_3_694",237
"2016-04-23","FOODS_3_714",258
"2016-04-23","FOODS_3_723",259
"2016-04-24","FOODS_3_090",592
"2016-04-24","FOODS_3_202",270
"2016-04-24","FOODS_3_226",176
"2016-04-24","FOODS_3_252",287
"2016-04-24","FOODS_3_555",238
"2016-04-24","FOODS_3_586",449
"2016-04-24","FOODS_3_587",305
"2016-04-24","FOODS_3_694",223
"2016-04-24","FOODS_3_714",205
"2016-04-24","FOODS_3_723",193
